Name,Slug,Collection ID,Locale ID,Item ID,Archived,Draft,Created On,Updated On,Published On,Logo,Order
Dena.png,dena-png,651eafbae761a2b4e1c54bd9,651eafbbe761a2b4e1c55101,651eafbae761a2b4e1c54cac,false,false,Fri Mar 17 2023 07:52:33 GMT+0000 (Coordinated Universal Time),Fri Mar 17 2023 16:14:03 GMT+0000 (Coordinated Universal Time),Wed Aug 21 2024 12:48:56 GMT+0000 (Coordinated Universal Time),https://uploads-ssl.webflow.com/63f3a24533e09e09d583beeb/64141c41cf050a125483d78a_641415860ee69afefbac7ec7_partner-logos_0021_Dena.png,0
Deutsche-Telekom.png,deutsche-telekom-png,651eafbae761a2b4e1c54bd9,651eafbbe761a2b4e1c55101,651eafbae761a2b4e1c54ccf,false,false,Fri Mar 17 2023 07:52:33 GMT+0000 (Coordinated Universal Time),Fri Mar 17 2023 16:14:01 GMT+0000 (Coordinated Universal Time),Wed Aug 21 2024 12:48:56 GMT+0000 (Coordinated Universal Time),https://uploads-ssl.webflow.com/63f3a24533e09e09d583beeb/64141c410a541a54e97ca0b2_64141586be9e521e02aa7f3d_partner-logos_0007_Deutsche-Telekom.png,0
Dyne.png,dyne-png,651eafbae761a2b4e1c54bd9,651eafbbe761a2b4e1c55101,651eafbae761a2b4e1c54ce7,false,false,Fri Mar 17 2023 07:52:33 GMT+0000 (Coordinated Universal Time),Fri Mar 17 2023 16:14:00 GMT+0000 (Coordinated Universal Time),Wed Aug 21 2024 12:48:56 GMT+0000 (Coordinated Universal Time),https://uploads-ssl.webflow.com/63f3a24533e09e09d583beeb/64141c413df6efd84c333d19_641415868a61437b18f60903_partner-logos_0016_Dyne.png,0
Edp.png,edp-png,651eafbae761a2b4e1c54bd9,651eafbbe761a2b4e1c55101,651eafbae761a2b4e1c54d05,true,false,Fri Mar 17 2023 07:52:33 GMT+0000 (Coordinated Universal Time),Wed Aug 21 2024 14:55:07 GMT+0000 (Coordinated Universal Time),,https://uploads-ssl.webflow.com/63f3a24533e09e09d583beeb/64141c41c8908b3dd91ec0fb_641415872810c5adcfd8c3dd_partner-logos_0028_Edp.png,0
Eloop.png,eloop-png,651eafbae761a2b4e1c54bd9,651eafbbe761a2b4e1c55101,651eafbae761a2b4e1c54d1e,false,false,Fri Mar 17 2023 07:52:34 GMT+0000 (Coordinated Universal Time),Fri Mar 17 2023 16:13:51 GMT+0000 (Coordinated Universal Time),Wed Aug 21 2024 12:48:56 GMT+0000 (Coordinated Universal Time),https://uploads-ssl.webflow.com/63f3a24533e09e09d583beeb/64141c4150fd801c01d6cc77_641415872810c5dcb2d8c3de_partner-logos_0035_Eloop.png,0
EFS.png,efs-png,651eafbae761a2b4e1c54bd9,651eafbbe761a2b4e1c55101,651eafbae761a2b4e1c54d2d,true,false,Fri Mar 17 2023 07:52:34 GMT+0000 (Coordinated Universal Time),Sun Mar 24 2024 15:07:38 GMT+0000 (Coordinated Universal Time),,https://uploads-ssl.webflow.com/63f3a24533e09e09d583beeb/64141c415b5e4ab938e74460_64141587eb117921b1f2b449_partner-logos_0037_EFS.png,0
Iota.png,iota-png,651eafbae761a2b4e1c54bd9,651eafbbe761a2b4e1c55101,651eafbae761a2b4e1c54d2e,true,false,Fri Mar 17 2023 07:52:34 GMT+0000 (Coordinated Universal Time),Sun Mar 24 2024 15:11:25 GMT+0000 (Coordinated Universal Time),,https://uploads-ssl.webflow.com/63f3a24533e09e09d583beeb/64141c41c8908b94921ec0fe_64141586f4c32a826dac1195_partner-logos_0001_Iota.png,0
Intel.png,intel-png,651eafbae761a2b4e1c54bd9,651eafbbe761a2b4e1c55101,651eafbae761a2b4e1c54d2f,false,false,Fri Mar 17 2023 07:52:34 GMT+0000 (Coordinated Universal Time),Fri Mar 17 2023 16:13:44 GMT+0000 (Coordinated Universal Time),Wed Aug 21 2024 12:48:56 GMT+0000 (Coordinated Universal Time),https://uploads-ssl.webflow.com/63f3a24533e09e09d583beeb/64141c4150fd803d8fd6cc76_641415860eac7c57adf3245f_partner-logos_0017_Intel.png,0
IPDB.png,ipdb-png,651eafbae761a2b4e1c54bd9,651eafbbe761a2b4e1c55101,651eafbae761a2b4e1c54d30,true,false,Fri Mar 17 2023 07:52:34 GMT+0000 (Coordinated Universal Time),Wed Aug 21 2024 13:04:00 GMT+0000 (Coordinated Universal Time),,https://uploads-ssl.webflow.com/63f3a24533e09e09d583beeb/64141c420ee69a46afad0218_641415872676dc7d53500418_partner-logos_0026_IPDB.png,0
Lora-Alliance.png,lora-alliance-png,651eafbae761a2b4e1c54bd9,651eafbbe761a2b4e1c55101,651eafbae761a2b4e1c54d31,false,false,Fri Mar 17 2023 07:52:34 GMT+0000 (Coordinated Universal Time),Fri Mar 17 2023 16:13:39 GMT+0000 (Coordinated Universal Time),Wed Aug 21 2024 12:48:56 GMT+0000 (Coordinated Universal Time),https://uploads-ssl.webflow.com/63f3a24533e09e09d583beeb/64141c421d3feef18127d3af_641415879d689f2f9c0f1002_partner-logos_0032_Lora-Alliance.png,0
